startTime,time,open,high,low,close,volume
2020-11-28T00:00:00+00:00,1606521600000.0,97.15,97.15,92.0,95.7,22261.01015
2020-11-28T01:00:00+00:00,1606525200000.0,95.7,97.725,94.25,96.8,12864.62635
2020-11-28T02:00:00+00:00,1606528800000.0,96.8,97.35,92.0,92.55,6787.5668
2020-11-28T03:00:00+00:00,1606532400000.0,92.55,94.0,91.475,94.0,2006.74155
2020-11-28T04:00:00+00:00,1606536000000.0,94.0,94.8,87.925,87.925,10390.014175
2020-11-28T05:00:00+00:00,1606539600000.0,87.925,89.35,84.15,86.6,18920.35165
2020-11-28T06:00:00+00:00,1606543200000.0,86.6,87.5,84.5,86.75,8324.928625
2020-11-28T07:00:00+00:00,1606546800000.0,86.75,90.6,86.5,87.625,63126.992875
2020-11-28T08:00:00+00:00,1606550400000.0,87.625,89.825,82.375,82.375,38133.18535
2020-11-28T09:00:00+00:00,1606554000000.0,82.95,86.9,82.95,86.725,8801.930425
2020-11-28T10:00:00+00:00,1606557600000.0,86.725,91.7,86.45,91.0,36707.94405
2020-11-28T11:00:00+00:00,1606561200000.0,91.0,92.0,89.025,90.075,48559.252725
2020-11-28T12:00:00+00:00,1606564800000.0,90.075,92.025,89.975,91.8,4392.147325
2020-11-28T13:00:00+00:00,1606568400000.0,91.8,96.525,90.975,96.525,7500.466925
2020-11-28T14:00:00+00:00,1606572000000.0,96.525,100.55,95.0,98.6,17135.3367
2020-11-28T15:00:00+00:00,1606575600000.0,98.6,101.0,97.1,98.225,20768.5504
2020-11-28T16:00:00+00:00,1606579200000.0,98.225,104.8,95.65,98.975,59307.52805
2020-11-28T17:00:00+00:00,1606582800000.0,98.975,101.025,95.1,100.475,42879.176375
2020-11-28T18:00:00+00:00,1606586400000.0,100.475,101.5,98.25,100.975,71642.117275
2020-11-28T19:00:00+00:00,1606590000000.0,100.975,102.0,93.1,96.6,125898.6996
2020-11-28T20:00:00+00:00,1606593600000.0,96.6,97.0,90.575,91.675,27060.9601
2020-11-28T21:00:00+00:00,1606597200000.0,91.675,95.025,91.675,94.75,5943.3815
2020-11-28T22:00:00+00:00,1606600800000.0,94.75,96.875,94.75,95.525,1113.85365
2020-11-28T23:00:00+00:00,1606604400000.0,95.525,97.4,94.3,95.05,5566.931525
2020-11-29T00:00:00+00:00,1606608000000.0,95.05,95.5,91.3,92.45,7789.4519
2020-11-29T01:00:00+00:00,1606611600000.0,92.45,93.075,85.7,87.875,6636.000325
2020-11-29T02:00:00+00:00,1606615200000.0,87.875,90.75,87.0,89.7,5844.648425
2020-11-29T03:00:00+00:00,1606618800000.0,89.7,92.0,89.7,91.775,1318.342575
2020-11-29T04:00:00+00:00,1606622400000.0,91.775,94.0,91.525,93.0,4971.557775
2020-11-29T05:00:00+00:00,1606626000000.0,93.0,93.075,89.85,90.7,3495.64665
2020-11-29T06:00:00+00:00,1606629600000.0,90.7,90.7,87.0,88.975,6174.000275
2020-11-29T07:00:00+00:00,1606633200000.0,88.975,91.6,87.15,91.0,2982.29485
2020-11-29T08:00:00+00:00,1606636800000.0,91.0,96.45,91.0,95.3,5415.365025
2020-11-29T09:00:00+00:00,1606640400000.0,95.3,96.725,94.275,94.9,6792.788125
2020-11-29T10:00:00+00:00,1606644000000.0,94.9,96.1,94.0,95.95,3284.265375
2020-11-29T11:00:00+00:00,1606647600000.0,95.95,97.0,91.475,93.5,22471.7201
2020-11-29T12:00:00+00:00,1606651200000.0,93.5,93.5,89.45,89.45,4346.0077
2020-11-29T13:00:00+00:00,1606654800000.0,89.45,92.225,89.45,91.675,9464.483
2020-11-29T14:00:00+00:00,1606658400000.0,91.675,96.0,91.675,93.15,15693.480475
2020-11-29T15:00:00+00:00,1606662000000.0,93.15,95.05,91.0,92.45,5010.19815
2020-11-29T16:00:00+00:00,1606665600000.0,92.45,92.45,88.5,90.0,18472.49405
2020-11-29T17:00:00+00:00,1606669200000.0,90.0,90.6,88.55,89.85,2809.549
2020-11-29T18:00:00+00:00,1606672800000.0,89.85,89.85,87.525,88.325,6708.888625
2020-11-29T19:00:00+00:00,1606676400000.0,88.325,89.0,87.3,87.3,4785.549725
2020-11-29T20:00:00+00:00,1606680000000.0,87.3,91.175,87.3,89.675,9877.85345
2020-11-29T21:00:00+00:00,1606683600000.0,89.675,91.025,88.825,89.55,7314.96695
2020-11-29T22:00:00+00:00,1606687200000.0,89.55,90.3,87.4,88.4,13312.62615
2020-11-29T23:00:00+00:00,1606690800000.0,88.4,91.175,88.4,90.05,2092.36265
2020-11-30T00:00:00+00:00,1606694400000.0,90.05,97.15,90.05,97.15,27631.220075
2020-11-30T01:00:00+00:00,1606698000000.0,97.15,98.025,82.0,89.65,56017.972125
2020-11-30T02:00:00+00:00,1606701600000.0,89.65,90.8,86.5,90.6,10606.707
2020-11-30T03:00:00+00:00,1606705200000.0,90.6,92.275,87.975,91.9,14851.866475
2020-11-30T04:00:00+00:00,1606708800000.0,91.9,92.0,88.45,89.425,7243.16855
2020-11-30T05:00:00+00:00,1606712400000.0,89.425,91.05,88.675,89.0,5218.428575
2020-11-30T06:00:00+00:00,1606716000000.0,89.0,89.45,88.0,89.45,3496.45185
2020-11-30T07:00:00+00:00,1606719600000.0,89.45,92.825,88.875,89.775,8812.667125
2020-11-30T08:00:00+00:00,1606723200000.0,89.775,89.975,85.3,86.15,18783.933825
2020-11-30T09:00:00+00:00,1606726800000.0,86.15,94.625,82.825,94.625,38098.877
2020-11-30T10:00:00+00:00,1606730400000.0,94.625,100.8,93.2,99.95,119286.5571
2020-11-30T11:00:00+00:00,1606734000000.0,99.95,106.075,98.475,103.15,33017.02275
2020-11-30T12:00:00+00:00,1606737600000.0,103.15,106.4,98.875,100.5,19028.07625
2020-11-30T13:00:00+00:00,1606741200000.0,100.5,100.5,87.3,98.7,78300.298
2020-11-30T14:00:00+00:00,1606744800000.0,98.7,120.95,98.7,101.025,125040.00175
2020-11-30T15:00:00+00:00,1606748400000.0,101.025,104.0,87.75,95.6,150370.917175
2020-11-30T16:00:00+00:00,1606752000000.0,95.6,113.0,93.5,99.8,203226.9668
2020-11-30T17:00:00+00:00,1606755600000.0,99.8,101.075,90.55,91.7,121545.044675
2020-11-30T18:00:00+00:00,1606759200000.0,91.7,105.6,91.6,104.7,195444.496975
2020-11-30T19:00:00+00:00,1606762800000.0,104.7,115.1,97.55,104.0,145541.430675
2020-11-30T20:00:00+00:00,1606766400000.0,104.0,106.9,94.875,98.0,80817.9584
2020-11-30T21:00:00+00:00,1606770000000.0,98.0,107.975,92.0,98.325,98294.2418
2020-11-30T22:00:00+00:00,1606773600000.0,98.325,100.0,95.175,100.0,17595.02665
2020-11-30T23:00:00+00:00,1606777200000.0,100.0,101.8,96.425,99.1,16437.2497
2020-12-01T00:00:00+00:00,1606780800000.0,99.1,101.725,96.7,100.775,10565.88795
2020-12-01T01:00:00+00:00,1606784400000.0,100.775,101.675,96.925,101.675,8472.98205
2020-12-01T02:00:00+00:00,1606788000000.0,101.675,104.1,99.475,103.075,6305.808525
2020-12-01T03:00:00+00:00,1606791600000.0,103.075,103.075,96.475,96.775,2464.23525
2020-12-01T04:00:00+00:00,1606795200000.0,96.775,100.175,96.3,98.9,9139.467375
2020-12-01T05:00:00+00:00,1606798800000.0,98.9,102.0,98.0,100.875,3881.8147
2020-12-01T06:00:00+00:00,1606802400000.0,100.875,110.0,100.85,107.05,23657.72595
2020-12-01T07:00:00+00:00,1606806000000.0,107.05,114.2,107.05,113.225,18668.2568
2020-12-01T08:00:00+00:00,1606809600000.0,113.225,116.65,108.0,110.5,45917.492575
2020-12-01T09:00:00+00:00,1606813200000.0,110.5,114.425,107.35,114.35,8898.662775
2020-12-01T10:00:00+00:00,1606816800000.0,114.35,115.1,108.9,110.8,16174.9716
2020-12-01T11:00:00+00:00,1606820400000.0,110.8,112.85,96.7,101.0,58681.358875
2020-12-01T12:00:00+00:00,1606824000000.0,101.0,103.0,83.0,87.5,131536.64225
2020-12-01T13:00:00+00:00,1606827600000.0,87.5,94.025,84.0,91.25,27631.167075
2020-12-01T14:00:00+00:00,1606831200000.0,91.25,98.0,89.125,96.5,83881.709775
2020-12-01T15:00:00+00:00,1606834800000.0,96.5,98.775,94.5,98.0,80033.54435
2020-12-01T16:00:00+00:00,1606838400000.0,98.0,99.3,86.0,90.1,54217.144675
2020-12-01T17:00:00+00:00,1606842000000.0,90.1,91.625,84.825,90.325,26643.5857
2020-12-01T18:00:00+00:00,1606845600000.0,90.325,90.325,85.475,86.925,4663.4562
2020-12-01T19:00:00+00:00,1606849200000.0,86.925,92.0,86.425,90.55,12733.953375
2020-12-01T20:00:00+00:00,1606852800000.0,90.55,91.375,87.0,89.525,8865.418475
2020-12-01T21:00:00+00:00,1606856400000.0,89.525,91.55,88.35,90.3,8626.273425
2020-12-01T22:00:00+00:00,1606860000000.0,90.3,92.925,87.25,88.425,8141.594775
2020-12-01T23:00:00+00:00,1606863600000.0,88.425,89.2,87.4,88.2,6965.373375
2020-12-02T00:00:00+00:00,1606867200000.0,88.2,88.3,81.975,88.3,9784.8722
2020-12-02T01:00:00+00:00,1606870800000.0,88.3,89.0,85.925,88.95,14228.2952
2020-12-02T02:00:00+00:00,1606874400000.0,88.95,89.0,84.4,85.5,10674.65265
2020-12-02T03:00:00+00:00,1606878000000.0,85.5,86.9,84.0,85.5,3629.452075
2020-12-02T04:00:00+00:00,1606881600000.0,85.5,86.875,82.1,84.5,3529.053875
2020-12-02T05:00:00+00:00,1606885200000.0,84.5,86.0,83.7,85.35,3335.77675
2020-12-02T06:00:00+00:00,1606888800000.0,85.35,90.6,85.35,88.5,8360.065325
2020-12-02T07:00:00+00:00,1606892400000.0,88.5,92.05,87.3,91.1,12775.944925
2020-12-02T08:00:00+00:00,1606896000000.0,91.1,98.0,89.25,90.75,38511.01685
2020-12-02T09:00:00+00:00,1606899600000.0,90.75,91.35,88.05,89.0,5631.3543
2020-12-02T10:00:00+00:00,1606903200000.0,89.0,89.75,87.625,89.25,4576.935825
2020-12-02T11:00:00+00:00,1606906800000.0,89.25,91.4,89.0,89.725,8737.8841
2020-12-02T12:00:00+00:00,1606910400000.0,89.725,89.725,87.0,87.775,7127.980375
2020-12-02T13:00:00+00:00,1606914000000.0,87.775,91.025,87.7,90.125,4191.13865
2020-12-02T14:00:00+00:00,1606917600000.0,90.125,92.6,86.5,87.75,26056.22775
2020-12-02T15:00:00+00:00,1606921200000.0,87.75,89.875,85.625,88.45,8781.0423
2020-12-02T16:00:00+00:00,1606924800000.0,88.45,89.575,86.3,87.25,7558.818925
2020-12-02T17:00:00+00:00,1606928400000.0,87.25,90.425,86.525,89.65,15442.434675
2020-12-02T18:00:00+00:00,1606932000000.0,89.65,92.225,89.65,91.275,24348.3488
2020-12-02T19:00:00+00:00,1606935600000.0,91.275,92.0,90.0,91.275,8479.0792
2020-12-02T20:00:00+00:00,1606939200000.0,91.275,92.075,90.425,91.075,19304.14095
2020-12-02T21:00:00+00:00,1606942800000.0,91.075,91.975,90.775,91.9,2080.926675
2020-12-02T22:00:00+00:00,1606946400000.0,91.9,93.5,91.575,92.1,8244.6678
2020-12-02T23:00:00+00:00,1606950000000.0,92.1,94.65,92.0,92.975,13220.975675
2020-12-03T00:00:00+00:00,1606953600000.0,92.975,95.075,91.85,93.05,28666.84325
2020-12-03T01:00:00+00:00,1606957200000.0,93.05,93.225,87.5,90.3,26874.883475
2020-12-03T02:00:00+00:00,1606960800000.0,90.3,95.4,89.55,95.0,20511.50655
2020-12-03T03:00:00+00:00,1606964400000.0,95.0,96.0,93.125,93.65,2730.999025
2020-12-03T04:00:00+00:00,1606968000000.0,93.65,94.725,91.55,91.975,13680.919725
2020-12-03T05:00:00+00:00,1606971600000.0,91.975,94.725,88.85,91.875,37682.774875
2020-12-03T06:00:00+00:00,1606975200000.0,91.875,93.0,90.0,90.0,61105.3542
2020-12-03T07:00:00+00:00,1606978800000.0,90.0,92.0,88.9,91.15,35522.7741
2020-12-03T08:00:00+00:00,1606982400000.0,91.15,93.0,90.075,91.4,16981.973725
2020-12-03T09:00:00+00:00,1606986000000.0,91.4,92.5,89.65,91.5,23526.4422
2020-12-03T10:00:00+00:00,1606989600000.0,91.5,93.5,91.35,93.5,26069.9679
2020-12-03T11:00:00+00:00,1606993200000.0,93.5,94.05,92.175,93.5,2324.416275
2020-12-03T12:00:00+00:00,1606996800000.0,93.5,93.5,90.0,90.8,13433.1287
2020-12-03T13:00:00+00:00,1607000400000.0,90.8,92.6,89.975,90.525,11049.8065
2020-12-03T14:00:00+00:00,1607004000000.0,90.525,92.1,89.225,91.25,31133.399775
2020-12-03T15:00:00+00:00,1607007600000.0,91.25,94.2,91.25,92.7,18079.131175
2020-12-03T16:00:00+00:00,1607011200000.0,92.7,95.0,89.675,92.075,31582.035475
2020-12-03T17:00:00+00:00,1607014800000.0,92.075,92.175,90.5,91.925,11725.220325
2020-12-03T18:00:00+00:00,1607018400000.0,91.925,92.3,91.775,92.0,5882.426725
2020-12-03T19:00:00+00:00,1607022000000.0,92.0,92.15,90.55,91.025,11045.376775
2020-12-03T20:00:00+00:00,1607025600000.0,91.025,92.1,90.0,90.5,8719.807675
2020-12-03T21:00:00+00:00,1607029200000.0,90.5,93.0,90.475,92.925,11396.20265
2020-12-03T22:00:00+00:00,1607032800000.0,92.925,93.3,90.7,91.15,6241.27865
2020-12-03T23:00:00+00:00,1607036400000.0,91.15,91.65,91.1,91.65,819.997
2020-12-04T00:00:00+00:00,1607040000000.0,91.65,93.5,91.3,93.275,6001.5216
2020-12-04T01:00:00+00:00,1607043600000.0,93.275,93.5,90.775,90.775,10938.737025
2020-12-04T02:00:00+00:00,1607047200000.0,90.775,91.8,87.075,87.9,35852.5842
2020-12-04T03:00:00+00:00,1607050800000.0,87.9,88.525,83.975,84.5,73340.46925
2020-12-04T04:00:00+00:00,1607054400000.0,84.5,88.175,83.95,87.775,64187.81715
2020-12-04T05:00:00+00:00,1607058000000.0,87.775,89.6,85.975,86.3,25736.260125
2020-12-04T06:00:00+00:00,1607061600000.0,86.3,89.0,86.3,88.7,14724.850025
2020-12-04T07:00:00+00:00,1607065200000.0,88.7,89.525,87.175,88.05,5516.5835
2020-12-04T08:00:00+00:00,1607068800000.0,88.05,89.875,88.05,89.45,15284.16665
2020-12-04T09:00:00+00:00,1607072400000.0,89.45,89.45,88.0,88.575,8071.455925
2020-12-04T10:00:00+00:00,1607076000000.0,88.575,88.575,79.8,82.825,35920.91475
2020-12-04T11:00:00+00:00,1607079600000.0,82.825,83.975,77.65,78.0,10429.3141
2020-12-04T12:00:00+00:00,1607083200000.0,78.0,81.475,74.0,81.4,56583.493075
2020-12-04T13:00:00+00:00,1607086800000.0,81.4,81.475,78.475,79.575,6689.569425
2020-12-04T14:00:00+00:00,1607090400000.0,79.575,82.375,78.975,81.0,26333.408175
2020-12-04T15:00:00+00:00,1607094000000.0,81.0,81.5,78.225,79.025,32928.451
2020-12-04T16:00:00+00:00,1607097600000.0,79.025,80.0,75.85,78.35,17106.310675
2020-12-04T17:00:00+00:00,1607101200000.0,78.35,80.225,78.35,79.4,19514.386875
2020-12-04T18:00:00+00:00,1607104800000.0,79.4,80.4,78.6,80.325,1614.189125
2020-12-04T19:00:00+00:00,1607108400000.0,80.325,80.4,79.275,80.0,7222.097075
2020-12-04T20:00:00+00:00,1607112000000.0,80.0,80.025,76.9,78.1,4725.38675
2020-12-04T21:00:00+00:00,1607115600000.0,78.1,78.625,70.0,71.85,20655.45875
2020-12-04T22:00:00+00:00,1607119200000.0,71.85,73.725,61.75,63.45,58018.0879
2020-12-04T23:00:00+00:00,1607122800000.0,63.45,67.5,62.95,64.65,56787.9643
2020-12-05T00:00:00+00:00,1607126400000.0,64.65,66.0,60.225,66.0,47859.136325
2020-12-05T01:00:00+00:00,1607130000000.0,66.0,66.225,63.75,63.95,9071.128525
2020-12-05T02:00:00+00:00,1607133600000.0,63.95,66.4,63.9,65.45,7078.251525
2020-12-05T03:00:00+00:00,1607137200000.0,65.45,67.75,64.4,66.7,9697.770675
2020-12-05T04:00:00+00:00,1607140800000.0,66.7,68.1,66.375,67.7,2245.836575
2020-12-05T05:00:00+00:00,1607144400000.0,67.7,69.35,67.0,69.2,3039.16975
2020-12-05T06:00:00+00:00,1607148000000.0,69.2,71.875,69.2,71.3,12639.09255
2020-12-05T07:00:00+00:00,1607151600000.0,71.3,71.75,70.0,70.825,13221.3859
2020-12-05T08:00:00+00:00,1607155200000.0,70.825,74.2,70.825,74.2,19923.068475
2020-12-05T09:00:00+00:00,1607158800000.0,74.2,75.0,72.625,73.875,22005.59225
2020-12-05T10:00:00+00:00,1607162400000.0,73.875,74.575,73.0,74.0,5813.6458
2020-12-05T11:00:00+00:00,1607166000000.0,74.0,74.0,70.575,71.725,12969.98895
2020-12-05T12:00:00+00:00,1607169600000.0,71.725,73.3,71.0,72.125,8751.969925
2020-12-05T13:00:00+00:00,1607173200000.0,72.125,72.125,69.6,70.0,19318.89345
2020-12-05T14:00:00+00:00,1607176800000.0,70.0,71.45,69.775,71.3,18069.46085
2020-12-05T15:00:00+00:00,1607180400000.0,71.3,72.0,70.85,71.975,6054.099525
2020-12-05T16:00:00+00:00,1607184000000.0,71.975,72.725,70.725,71.95,8999.842975
2020-12-05T17:00:00+00:00,1607187600000.0,71.95,73.875,71.275,73.8,5614.91615
2020-12-05T18:00:00+00:00,1607191200000.0,73.8,73.85,71.825,73.225,9332.040375
2020-12-05T19:00:00+00:00,1607194800000.0,73.225,74.75,73.025,74.35,3944.09685
2020-12-05T20:00:00+00:00,1607198400000.0,74.35,74.5,72.775,73.475,9316.588175
2020-12-05T21:00:00+00:00,1607202000000.0,73.475,75.825,73.325,73.5,3066.526825
2020-12-05T22:00:00+00:00,1607205600000.0,73.5,74.0,72.475,72.65,2195.149475
2020-12-05T23:00:00+00:00,1607209200000.0,72.65,75.0,72.65,74.925,4082.27475
2020-12-06T00:00:00+00:00,1607212800000.0,74.925,76.025,74.275,75.925,8571.508975
2020-12-06T01:00:00+00:00,1607216400000.0,75.925,77.975,75.675,76.475,10818.84285
2020-12-06T02:00:00+00:00,1607220000000.0,76.475,76.475,74.85,75.675,9484.719175
2020-12-06T03:00:00+00:00,1607223600000.0,75.675,75.875,70.575,70.8,16678.3708
2020-12-06T04:00:00+00:00,1607227200000.0,70.8,72.0,70.675,71.95,7155.73085
2020-12-06T05:00:00+00:00,1607230800000.0,71.95,72.05,70.925,72.025,3805.0772
2020-12-06T06:00:00+00:00,1607234400000.0,72.025,73.575,71.375,72.25,4984.369325
2020-12-06T07:00:00+00:00,1607238000000.0,72.25,72.9,72.25,72.65,42.93615
2020-12-06T08:00:00+00:00,1607241600000.0,72.65,73.175,67.975,68.1,7598.37585
2020-12-06T09:00:00+00:00,1607245200000.0,68.075,70.525,66.675,68.75,25952.582775
2020-12-06T10:00:00+00:00,1607248800000.0,68.75,70.0,67.975,69.175,6722.039975
2020-12-06T11:00:00+00:00,1607252400000.0,69.175,70.025,67.975,69.525,3760.89815
2020-12-06T12:00:00+00:00,1607256000000.0,69.525,70.0,67.525,68.1,3371.708275
2020-12-06T13:00:00+00:00,1607259600000.0,68.1,70.0,65.575,67.3,27805.625675
2020-12-06T14:00:00+00:00,1607263200000.0,67.3,69.4,67.1,69.075,8863.905525
2020-12-06T15:00:00+00:00,1607266800000.0,69.075,70.0,68.975,69.275,1735.090725
2020-12-06T16:00:00+00:00,1607270400000.0,69.275,70.75,68.175,69.5,6813.7311
2020-12-06T17:00:00+00:00,1607274000000.0,69.5,71.45,69.0,70.475,21628.87995
2020-12-06T18:00:00+00:00,1607277600000.0,70.475,70.65,69.4,69.5,1753.478625
2020-12-06T19:00:00+00:00,1607281200000.0,69.5,71.15,69.3,71.0,2874.89165
2020-12-06T20:00:00+00:00,1607284800000.0,71.0,71.325,70.275,70.95,2450.7022
2020-12-06T21:00:00+00:00,1607288400000.0,70.95,71.05,70.05,71.0,532.343075
2020-12-06T22:00:00+00:00,1607292000000.0,71.0,71.0,67.175,68.875,12254.32575
2020-12-06T23:00:00+00:00,1607295600000.0,68.875,71.75,68.8,71.65,4847.2557
2020-12-07T00:00:00+00:00,1607299200000.0,71.65,72.0,68.85,69.05,7489.319125
2020-12-07T01:00:00+00:00,1607302800000.0,69.05,69.95,67.65,68.875,6436.22805
2020-12-07T02:00:00+00:00,1607306400000.0,68.875,69.3,67.525,67.825,4153.122225
2020-12-07T03:00:00+00:00,1607310000000.0,67.825,68.4,66.65,68.4,6678.80915
2020-12-07T04:00:00+00:00,1607313600000.0,68.4,69.55,67.8,68.95,2107.67715
2020-12-07T05:00:00+00:00,1607317200000.0,68.95,70.075,68.875,69.6,174.17665
2020-12-07T06:00:00+00:00,1607320800000.0,69.6,71.2,69.6,70.975,59.1748
2020-12-07T07:00:00+00:00,1607324400000.0,70.975,72.65,70.975,71.7,2495.66715
2020-12-07T08:00:00+00:00,1607328000000.0,71.7,71.9,70.25,70.65,875.132
2020-12-07T09:00:00+00:00,1607331600000.0,70.65,70.7,69.425,69.825,3665.9461
2020-12-07T10:00:00+00:00,1607335200000.0,69.825,70.275,69.6,70.15,3022.3441
2020-12-07T11:00:00+00:00,1607338800000.0,70.15,70.575,67.5,67.975,5416.635325
2020-12-07T12:00:00+00:00,1607342400000.0,67.975,72.325,67.95,71.85,8649.402325
2020-12-07T13:00:00+00:00,1607346000000.0,71.85,74.45,71.0,73.45,15759.621975
2020-12-07T14:00:00+00:00,1607349600000.0,73.45,73.9,71.8,73.125,6134.104825
2020-12-07T15:00:00+00:00,1607353200000.0,73.125,73.275,72.15,72.5,1781.867125
2020-12-07T16:00:00+00:00,1607356800000.0,72.5,76.025,72.475,75.225,11901.958525
2020-12-07T17:00:00+00:00,1607360400000.0,75.225,76.0,71.925,72.225,12845.060625
2020-12-07T18:00:00+00:00,1607364000000.0,72.225,72.35,67.575,69.275,44315.37545
2020-12-07T19:00:00+00:00,1607367600000.0,69.275,70.6,68.425,69.2,13320.196975
2020-12-07T20:00:00+00:00,1607371200000.0,69.2,70.475,68.5,70.35,3470.75595
2020-12-07T21:00:00+00:00,1607374800000.0,70.35,71.025,70.0,70.4,4935.3708
2020-12-07T22:00:00+00:00,1607378400000.0,70.4,73.9,70.4,72.975,9755.29775
2020-12-07T23:00:00+00:00,1607382000000.0,72.975,73.05,71.575,71.95,7490.446025
2020-12-08T00:00:00+00:00,1607385600000.0,71.95,74.1,70.4,73.45,7373.227725
2020-12-08T01:00:00+00:00,1607389200000.0,73.45,73.475,70.15,70.7,17700.72115
2020-12-08T02:00:00+00:00,1607392800000.0,70.7,71.55,70.175,70.35,4388.6425
2020-12-08T03:00:00+00:00,1607396400000.0,70.35,71.025,69.5,70.625,7793.799025
2020-12-08T04:00:00+00:00,1607400000000.0,70.625,72.8,70.625,71.875,6535.553825
2020-12-08T05:00:00+00:00,1607403600000.0,71.875,73.6,71.875,73.5,1753.085575
2020-12-08T06:00:00+00:00,1607407200000.0,73.5,73.55,72.275,72.275,8265.822725
2020-12-08T07:00:00+00:00,1607410800000.0,72.275,72.5,70.75,71.075,2655.664975
2020-12-08T08:00:00+00:00,1607414400000.0,71.075,71.325,67.175,68.7,15372.714775
2020-12-08T09:00:00+00:00,1607418000000.0,68.7,69.175,63.0,64.0,25151.14755
2020-12-08T10:00:00+00:00,1607421600000.0,64.0,65.7,62.225,64.975,19957.917325
2020-12-08T11:00:00+00:00,1607425200000.0,64.975,66.125,63.85,65.075,6734.34865
2020-12-08T12:00:00+00:00,1607428800000.0,65.075,66.925,62.975,64.725,7613.55415
2020-12-08T13:00:00+00:00,1607432400000.0,64.725,67.1,64.725,67.1,3564.6958
2020-12-08T14:00:00+00:00,1607436000000.0,67.1,67.825,66.425,66.45,4156.68705
2020-12-08T15:00:00+00:00,1607439600000.0,66.45,66.875,65.4,66.2,4205.104175
2020-12-08T16:00:00+00:00,1607443200000.0,66.2,67.275,64.725,65.775,9545.250775
2020-12-08T17:00:00+00:00,1607446800000.0,65.775,67.475,65.7,67.175,2250.09215
2020-12-08T18:00:00+00:00,1607450400000.0,67.175,67.175,64.175,64.5,3115.560225
2020-12-08T19:00:00+00:00,1607454000000.0,64.5,65.7,64.125,64.125,10767.277925
2020-12-08T20:00:00+00:00,1607457600000.0,64.125,64.525,60.5,61.7,22217.11085
2020-12-08T21:00:00+00:00,1607461200000.0,61.7,62.925,60.175,62.8,8864.329725
2020-12-08T22:00:00+00:00,1607464800000.0,62.8,63.275,57.0,57.0,9277.71345
2020-12-08T23:00:00+00:00,1607468400000.0,57.0,59.425,54.25,57.7,14514.36285
2020-12-09T00:00:00+00:00,1607472000000.0,57.7,57.875,55.0,55.075,10401.412775
2020-12-09T01:00:00+00:00,1607475600000.0,55.075,56.325,51.575,53.6,21624.08605
