baseCurrency,fee,feeCurrency,feeRate,future,id,liquidity,market,orderId,price,quoteCurrency,side,size,time,tradeId,type
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,457637382,maker,SXPBULL/USD,17639697306,57.65,USD,buy,0.001,2020-12-12 23:02:58.142295+00:00,227825944,order
SXPBULL,-2.93E-07,USD,-5.00E-06,,457664200,maker,SXPBULL/USD,17640378948,58.65,USD,sell,0.001,2020-12-12 23:17:31.493745+00:00,227839325,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,457766585,maker,SXPBULL/USD,17641382147,57.775,USD,buy,0.001,2020-12-13 00:15:12.898649+00:00,227890353,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,457811887,maker,SXPBULL/USD,17645203889,57.075,USD,buy,0.001,2020-12-13 00:37:29.191226+00:00,227912937,order
SXPBULL,-2.90E-07,USD,-5.00E-06,,457854939,maker,SXPBULL/USD,17646665296,57.975,USD,sell,0.001,2020-12-13 01:04:17.209353+00:00,227934416,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,457872533,maker,SXPBULL/USD,17648285052,57.125,USD,buy,0.001,2020-12-13 01:18:10.040371+00:00,227943195,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,457872805,maker,SXPBULL/USD,17649173104,56.425,USD,buy,0.001,2020-12-13 01:18:13.909381+00:00,227943330,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,457873001,maker,SXPBULL/USD,17649178666,55.575,USD,buy,0.001,2020-12-13 01:18:17.356823+00:00,227943428,order
SXPBULL,-2.84E-07,USD,-5.00E-06,,457873369,maker,SXPBULL/USD,17649182725,56.75,USD,sell,0.001,2020-12-13 01:18:31.145800+00:00,227943612,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,457873829,maker,SXPBULL/USD,17649196749,55.85,USD,buy,0.001,2020-12-13 01:18:50.753860+00:00,227943841,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,457874863,maker,SXPBULL/USD,17649217639,55.125,USD,buy,0.001,2020-12-13 01:19:37.429122+00:00,227944356,order
SXPBULL,-2.80E-07,USD,-5.00E-06,,457881059,maker,SXPBULL/USD,17649264183,55.925,USD,sell,0.001,2020-12-13 01:26:20.724783+00:00,227947452,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,457895901,maker,SXPBULL/USD,17649601457,55.2,USD,buy,0.001,2020-12-13 01:41:19.462649+00:00,227954861,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,458024945,maker,SXPBULL/USD,17655549257,50.6,USD,buy,0.001,2020-12-13 03:24:27.630493+00:00,228019183,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,458059043,maker,SXPBULL/USD,17656669719,50.825,USD,buy,0.001,2020-12-13 03:53:23.772231+00:00,228036182,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,458083339,maker,SXPBULL/USD,17656996777,50.575,USD,buy,0.001,2020-12-13 04:13:13.415944+00:00,228048276,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,458086447,maker,SXPBULL/USD,17658003579,50.425,USD,buy,0.001,2020-12-13 04:15:46.048123+00:00,228049820,order
SXPBULL,-2.62E-07,USD,-5.00E-06,,458204649,maker,SXPBULL/USD,17658119010,52.475,USD,sell,0.001,2020-12-13 05:43:02.380676+00:00,228108702,order
SXPBULL,-2.78E-07,USD,-5.00E-06,,458534205,maker,SXPBULL/USD,17674261595,55.675,USD,sell,0.001,2020-12-13 08:32:14.891860+00:00,228272904,order
SXPBULL,-2.79E-07,USD,-5.00E-06,,458536043,maker,SXPBULL/USD,17674701811,55.775,USD,sell,0.001,2020-12-13 08:33:36.003583+00:00,228273821,order
SXPBULL,-2.80E-07,USD,-5.00E-06,,458538341,maker,SXPBULL/USD,17674781596,55.95,USD,sell,0.001,2020-12-13 08:35:05.926304+00:00,228274966,order
SXPBULL,-2.82E-07,USD,-5.00E-06,,458567693,maker,SXPBULL/USD,17674892439,56.375,USD,sell,0.001,2020-12-13 08:55:50.383401+00:00,228289581,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,458584029,maker,SXPBULL/USD,17676167298,55.4,USD,buy,0.001,2020-12-13 09:04:18.309962+00:00,228297698,order
SXPBULL,-2.81E-07,USD,-5.00E-06,,458596669,maker,SXPBULL/USD,17676775503,56.225,USD,sell,0.001,2020-12-13 09:13:59.618065+00:00,228303991,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,458634433,maker,SXPBULL/USD,17677358690,55.35,USD,buy,0.001,2020-12-13 09:39:34.536149+00:00,228322815,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,458816065,maker,SXPBULL/USD,17683316750,54.8,USD,buy,0.001,2020-12-13 11:12:22.972081+00:00,228411341,order
SXPBULL,-2.81E-07,USD,-5.00E-06,,459027759,maker,SXPBULL/USD,17683316564,56.275,USD,sell,0.001,2020-12-13 13:02:25.474023+00:00,228513763,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,459254417,maker,SXPBULL/USD,17697469222,54.775,USD,buy,0.001,2020-12-13 15:12:35.147512+00:00,228622821,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,459259299,maker,SXPBULL/USD,17701049598,54.325,USD,buy,0.001,2020-12-13 15:14:04.666586+00:00,228625221,order
SXPBULL,-2.76E-07,USD,-5.00E-06,,459358027,maker,SXPBULL/USD,17701188027,55.125,USD,sell,0.001,2020-12-13 16:00:21.954058+00:00,228673647,order
SXPBULL,-2.83E-07,USD,-5.00E-06,,459750747,maker,SXPBULL/USD,17719171663,56.5,USD,sell,0.001,2020-12-13 19:41:00.443353+00:00,228862804,order
SXPBULL,-2.84E-07,USD,-5.00E-06,,459761315,maker,SXPBULL/USD,17719218912,56.75,USD,sell,0.001,2020-12-13 19:49:44.399143+00:00,228867821,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,459780373,maker,SXPBULL/USD,17719622705,55.6,USD,buy,0.001,2020-12-13 20:02:11.296768+00:00,228877000,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,459817877,maker,SXPBULL/USD,17720337856,54.725,USD,buy,0.001,2020-12-13 20:26:19.001202+00:00,228894968,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,459944175,maker,SXPBULL/USD,17726904087,54.35,USD,buy,0.001,2020-12-13 22:05:30.150175+00:00,228955793,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,460185163,maker,SXPBULL/USD,17735393495,53.05,USD,buy,0.001,2020-12-14 00:16:02.274182+00:00,229075919,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,460229255,maker,SXPBULL/USD,17735449808,52.675,USD,buy,0.001,2020-12-14 00:45:46.177071+00:00,229097917,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,460232119,maker,SXPBULL/USD,17737228513,52.125,USD,buy,0.001,2020-12-14 00:46:35.383632+00:00,229099349,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,460296727,maker,SXPBULL/USD,17739215877,52,USD,buy,0.001,2020-12-14 01:22:40.320361+00:00,229131581,order
SXPBULL,-2.67E-07,USD,-5.00E-06,,460351887,maker,SXPBULL/USD,17741384246,53.375,USD,sell,0.001,2020-12-14 02:05:29.940678+00:00,229159115,order
SXPBULL,-2.71E-07,USD,-5.00E-06,,460353609,maker,SXPBULL/USD,17742017245,54.175,USD,sell,0.001,2020-12-14 02:07:02.124995+00:00,229159975,order
SXPBULL,-2.71E-07,USD,-5.00E-06,,460357317,maker,SXPBULL/USD,17742095329,54.275,USD,sell,0.001,2020-12-14 02:10:00.273350+00:00,229161824,order
SXPBULL,-2.73E-07,USD,-5.00E-06,,460375237,maker,SXPBULL/USD,17742247266,54.625,USD,sell,0.001,2020-12-14 02:25:19.907480+00:00,229170763,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,460556243,maker,SXPBULL/USD,17747933379,53.7,USD,buy,0.001,2020-12-14 04:19:24.174359+00:00,229261051,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,460561207,maker,SXPBULL/USD,17749084615,53.175,USD,buy,0.001,2020-12-14 04:19:56.807704+00:00,229263515,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,460665073,maker,SXPBULL/USD,17749162562,52.6,USD,buy,0.001,2020-12-14 05:17:41.478769+00:00,229315294,order
SXPBULL,-2.64E-07,USD,-5.00E-06,,460966061,maker,SXPBULL/USD,17763837972,52.825,USD,sell,0.001,2020-12-14 09:10:15.171028+00:00,229465325,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,460981487,maker,SXPBULL/USD,17765558672,52.2,USD,buy,0.001,2020-12-14 09:17:40.074071+00:00,229473017,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,461196972,maker,SXPBULL/USD,17773983434,50.625,USD,buy,0.001,2020-12-14 11:22:47.623943+00:00,229580307,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,461201286,maker,SXPBULL/USD,17774011715,50.575,USD,buy,0.001,2020-12-14 11:25:14.383400+00:00,229582457,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,461219454,maker,SXPBULL/USD,17774150039,50.45,USD,buy,0.001,2020-12-14 11:41:36.876624+00:00,229591507,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,461228706,maker,SXPBULL/USD,17774961714,50.075,USD,buy,0.001,2020-12-14 11:46:00.627975+00:00,229596117,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,461293362,maker,SXPBULL/USD,17775553661,49.9,USD,buy,0.001,2020-12-14 12:22:19.621023+00:00,229628374,order
SXPBULL,-2.53E-07,USD,-5.00E-06,,461304444,maker,SXPBULL/USD,17777585257,50.5,USD,sell,0.001,2020-12-14 12:28:21.505161+00:00,229633902,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,461370242,maker,SXPBULL/USD,17777994572,49.7,USD,buy,0.001,2020-12-14 13:21:44.240609+00:00,229666569,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,461373038,maker,SXPBULL/USD,17781053512,49.125,USD,buy,0.001,2020-12-14 13:22:44.008044+00:00,229667967,order
SXPBULL,-2.50E-07,USD,-5.00E-06,,461398372,maker,SXPBULL/USD,17781743387,50.05,USD,sell,0.001,2020-12-14 13:37:39.382604+00:00,229680605,order
SXPBULL,-2.53E-07,USD,-5.00E-06,,461404426,maker,SXPBULL/USD,17782070141,50.55,USD,sell,0.001,2020-12-14 13:40:03.713397+00:00,229683629,order
SXPBULL,-2.56E-07,USD,-5.00E-06,,461427258,maker,SXPBULL/USD,17782267896,51.175,USD,sell,0.001,2020-12-14 13:54:09.930476+00:00,229695008,order
SXPBULL,-2.58E-07,USD,-5.00E-06,,461540238,maker,SXPBULL/USD,17786702900,51.65,USD,sell,0.001,2020-12-14 15:03:00.830636+00:00,229751265,order
SXPBULL,-2.71E-07,USD,-5.00E-06,,461873830,maker,SXPBULL/USD,17799317398,54.175,USD,sell,0.001,2020-12-14 18:00:51.360643+00:00,229917490,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,462203931,maker,SXPBULL/USD,17802242628,52.25,USD,buy,0.001,2020-12-14 21:47:49.661799+00:00,230082066,order
SXPBULL,-2.63E-07,USD,-5.00E-06,,462212927,maker,SXPBULL/USD,17813618546,52.575,USD,sell,0.001,2020-12-14 21:53:45.010354+00:00,230086552,order
SXPBULL,-2.65E-07,USD,-5.00E-06,,462230911,maker,SXPBULL/USD,17813947568,52.95,USD,sell,0.001,2020-12-14 22:03:33.297897+00:00,230095473,order
SXPBULL,-2.67E-07,USD,-5.00E-06,,462254905,maker,SXPBULL/USD,17814498953,53.45,USD,sell,0.001,2020-12-14 22:22:14.436408+00:00,230107432,order
SXPBULL,-2.70E-07,USD,-5.00E-06,,462265201,maker,SXPBULL/USD,17815328472,54,USD,sell,0.001,2020-12-14 22:28:42.986746+00:00,230112561,order
SXPBULL,-2.72E-07,USD,-5.00E-06,,462315385,maker,SXPBULL/USD,17815643926,54.45,USD,sell,0.001,2020-12-14 22:58:26.232807+00:00,230137521,order
SXPBULL,-2.75E-07,USD,-5.00E-06,,462729727,maker,SXPBULL/USD,17829383159,54.95,USD,sell,0.001,2020-12-15 02:33:12.608815+00:00,230343983,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,463055075,maker,SXPBULL/USD,17829383547,53.525,USD,buy,0.001,2020-12-15 05:15:46.305203+00:00,230506063,order
SXPBULL,5.43E-06,SXPBULL,0.000679,,463720658,taker,SXPBULL/USD,17869360160,60.675,USD,buy,0.008,2020-12-15 12:09:18.050996+00:00,230837506,order
SXPBULL,-5.72E-06,USD,-5.00E-06,,464504681,maker,SXPBULL/USD,17897306329,63.6,USD,sell,0.018,2020-12-15 19:27:04.951474+00:00,231228362,order
SXPBULL,-3.58E-07,USD,-5.00E-06,,464808911,maker,SXPBULL/USD,17908285448,71.675,USD,sell,0.001,2020-12-15 22:24:46.909402+00:00,231380070,order
SXPBULL,-3.60E-07,USD,-5.00E-06,,464821655,maker,SXPBULL/USD,17908663021,72.05,USD,sell,0.001,2020-12-15 22:33:34.540413+00:00,231386421,order
SXPBULL,-3.61E-07,USD,-5.00E-06,,464822575,maker,SXPBULL/USD,17908734192,72.125,USD,sell,0.001,2020-12-15 22:34:14.369094+00:00,231386881,order
SXPBULL,-3.61E-07,USD,-5.00E-06,,464823289,maker,SXPBULL/USD,17908768214,72.125,USD,sell,0.001,2020-12-15 22:34:49.995589+00:00,231387237,order
SXPBULL,-3.61E-07,USD,-5.00E-06,,464827183,maker,SXPBULL/USD,17908795813,72.225,USD,sell,0.001,2020-12-15 22:36:54.984128+00:00,231389179,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,465104631,maker,SXPBULL/USD,17908915153,67.85,USD,buy,0.001,2020-12-16 00:46:50.523942+00:00,231527457,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,465458736,maker,SXPBULL/USD,17932635656,62.425,USD,buy,0.001,2020-12-16 04:48:26.819198+00:00,231704008,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,465459180,maker,SXPBULL/USD,17932648639,62.225,USD,buy,0.001,2020-12-16 04:48:45.872856+00:00,231704230,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,465459546,maker,SXPBULL/USD,17932668943,61.8,USD,buy,0.001,2020-12-16 04:48:58.837961+00:00,231704412,order
SXPBULL,-3.14E-07,USD,-5.00E-06,,465495650,maker,SXPBULL/USD,17932684881,62.875,USD,sell,0.001,2020-12-16 05:23:52.140993+00:00,231722379,order
SXPBULL,-3.30E-07,USD,-5.00E-06,,465785831,maker,SXPBULL/USD,17946616541,65.975,USD,sell,0.001,2020-12-16 09:08:22.904574+00:00,231866929,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,466180969,maker,SXPBULL/USD,17946617207,63.625,USD,buy,0.001,2020-12-16 11:54:23.189000+00:00,232063675,order
SXPBULL,-3.22E-07,USD,-5.00E-06,,466290323,maker,SXPBULL/USD,17963195763,64.45,USD,sell,0.001,2020-12-16 12:34:38.214991+00:00,232118236,order
SXPBULL,-3.26E-07,USD,-5.00E-06,,466408516,maker,SXPBULL/USD,17963694578,65.175,USD,sell,0.001,2020-12-16 13:21:35.419315+00:00,232177184,order
SXPBULL,-3.29E-07,USD,-5.00E-06,,466457052,maker,SXPBULL/USD,17967619460,65.875,USD,sell,0.001,2020-12-16 13:42:11.445005+00:00,232201379,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,467885584,maker,SXPBULL/USD,17997864974,65.95,USD,buy,0.001,2020-12-16 18:52:32.591958+00:00,232913022,order
SXPBULL,-3.37E-07,USD,-5.00E-06,,467995008,maker,SXPBULL/USD,18002034183,67.3,USD,sell,0.001,2020-12-16 19:46:33.164161+00:00,232967488,order
SXPBULL,-3.38E-07,USD,-5.00E-06,,468018136,maker,SXPBULL/USD,18002124877,67.575,USD,sell,0.001,2020-12-16 19:56:29.885093+00:00,232979032,order
SXPBULL,-3.40E-07,USD,-5.00E-06,,468122416,maker,SXPBULL/USD,18002796590,68.075,USD,sell,0.001,2020-12-16 20:50:20.034605+00:00,233030988,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,468262469,maker,SXPBULL/USD,18002796803,66.225,USD,buy,0.001,2020-12-16 21:50:18.467656+00:00,233100719,order
SXPBULL,-3.66E-07,USD,-5.00E-06,,469326446,maker,SXPBULL/USD,18025154343,73.275,USD,sell,0.001,2020-12-17 02:36:44.103483+00:00,233630720,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,469643625,maker,SXPBULL/USD,18025156153,68.8,USD,buy,0.001,2020-12-17 03:54:11.975353+00:00,233788680,order
SXPBULL,-3.43E-07,USD,-5.00E-06,,470109454,maker,SXPBULL/USD,18059692967,68.575,USD,sell,0.001,2020-12-17 06:56:17.914777+00:00,234020842,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,470629287,maker,SXPBULL/USD,18059693556,66.5,USD,buy,0.001,2020-12-17 09:18:25.913532+00:00,234279614,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,470828773,maker,SXPBULL/USD,18077477018,64.425,USD,buy,0.001,2020-12-17 09:41:27.402719+00:00,234378974,order
SXPBULL,-3.33E-07,USD,-5.00E-06,,471039726,maker,SXPBULL/USD,18077476444,66.575,USD,sell,0.001,2020-12-17 10:10:11.740133+00:00,234484095,order
SXPBULL,-3.71E-07,USD,-5.00E-06,,472351422,maker,SXPBULL/USD,18111811758,74.275,USD,sell,0.001,2020-12-17 15:19:39.698320+00:00,235136955,order
SXPBULL,-3.69E-07,USD,-5.00E-06,,472355212,maker,SXPBULL/USD,18112381389,73.725,USD,sell,0.001,2020-12-17 15:20:34.482353+00:00,235138846,order
SXPBULL,-3.69E-07,USD,-5.00E-06,,472357640,maker,SXPBULL/USD,18112439202,73.7,USD,sell,0.001,2020-12-17 15:21:06.655277+00:00,235140056,order
SXPBULL,-3.70E-07,USD,-5.00E-06,,472361204,maker,SXPBULL/USD,18112496140,73.975,USD,sell,0.001,2020-12-17 15:22:00.710721+00:00,235141837,order
SXPBULL,-3.70E-07,USD,-5.00E-06,,472383241,maker,SXPBULL/USD,18112591795,74,USD,sell,0.001,2020-12-17 15:28:23.689857+00:00,235152803,order
SXPBULL,-3.70E-07,USD,-5.00E-06,,472543674,maker,SXPBULL/USD,18113222656,74.025,USD,sell,0.001,2020-12-17 16:07:08.229921+00:00,235232658,order
SXPBULL,-3.72E-07,USD,-5.00E-06,,472563312,maker,SXPBULL/USD,18116887835,74.375,USD,sell,0.001,2020-12-17 16:09:39.423827+00:00,235242446,order
SXPBULL,-3.72E-07,USD,-5.00E-06,,472574980,maker,SXPBULL/USD,18117224736,74.475,USD,sell,0.001,2020-12-17 16:11:09.369230+00:00,235248272,order
SXPBULL,-3.75E-07,USD,-5.00E-06,,472577796,maker,SXPBULL/USD,18117453057,75,USD,sell,0.001,2020-12-17 16:11:41.260069+00:00,235249675,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,472664852,maker,SXPBULL/USD,18117523542,73.725,USD,buy,0.001,2020-12-17 16:30:03.639086+00:00,235293079,order
SXPBULL,-3.75E-07,USD,-5.00E-06,,472681374,maker,SXPBULL/USD,18119623680,75.025,USD,sell,0.001,2020-12-17 16:33:29.756804+00:00,235301290,order
SXPBULL,-3.79E-07,USD,-5.00E-06,,472728220,maker,SXPBULL/USD,18120016331,75.825,USD,sell,0.001,2020-12-17 16:43:53.168665+00:00,235324600,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,472765874,maker,SXPBULL/USD,18121093657,74.7,USD,buy,0.001,2020-12-17 16:49:59.851200+00:00,235343353,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,472822266,maker,SXPBULL/USD,18121794176,73.975,USD,buy,0.001,2020-12-17 17:04:54.388144+00:00,235371439,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,472922014,maker,SXPBULL/USD,18123298746,72.975,USD,buy,0.001,2020-12-17 17:34:42.680886+00:00,235421159,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,473006494,maker,SXPBULL/USD,18125868953,72.5,USD,buy,0.001,2020-12-17 17:55:18.829110+00:00,235463201,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,473030716,maker,SXPBULL/USD,18128016850,71.325,USD,buy,0.001,2020-12-17 17:59:11.666985+00:00,235475261,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,473039782,maker,SXPBULL/USD,18128496875,70.2,USD,buy,0.001,2020-12-17 17:59:32.595414+00:00,235479757,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,473061888,maker,SXPBULL/USD,18128560611,69.25,USD,buy,0.001,2020-12-17 18:00:15.002885+00:00,235490740,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,473077950,maker,SXPBULL/USD,18128696171,68.3,USD,buy,0.001,2020-12-17 18:01:22.599271+00:00,235498746,order
SXPBULL,-3.48E-07,USD,-5.00E-06,,473097027,maker,SXPBULL/USD,18128874676,69.5,USD,sell,0.001,2020-12-17 18:03:49.592981+00:00,235508244,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,473104399,maker,SXPBULL/USD,18129187963,68.4,USD,buy,0.001,2020-12-17 18:05:15.535550+00:00,235511923,order
SXPBULL,-3.51E-07,USD,-5.00E-06,,473585138,maker,SXPBULL/USD,18136415378,70.175,USD,sell,0.001,2020-12-17 19:20:40.159614+00:00,235751313,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,473681781,maker,SXPBULL/USD,18138632657,68.75,USD,buy,0.001,2020-12-17 19:46:07.352536+00:00,235799528,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,473820707,maker,SXPBULL/USD,18144374262,67,USD,buy,0.001,2020-12-17 20:13:58.142121+00:00,235868731,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,474374195,maker,SXPBULL/USD,18158129672,64.925,USD,buy,0.001,2020-12-17 22:32:17.733065+00:00,236144596,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,474374411,maker,SXPBULL/USD,18158313501,64.925,USD,buy,0.001,2020-12-17 22:32:23.548429+00:00,236144704,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,474377547,maker,SXPBULL/USD,18158323051,64.5,USD,buy,0.001,2020-12-17 22:33:59.963570+00:00,236146270,order
SXPBULL,-3.30E-07,USD,-5.00E-06,,474423933,maker,SXPBULL/USD,18158433655,66.05,USD,sell,0.001,2020-12-17 22:53:36.609803+00:00,236169418,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,474448601,maker,SXPBULL/USD,18159770883,65.1,USD,buy,0.001,2020-12-17 23:03:48.624399+00:00,236181728,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,474491274,maker,SXPBULL/USD,18160471428,64.25,USD,buy,0.001,2020-12-17 23:18:24.594944+00:00,236202990,order
SXPBULL,-3.30E-07,USD,-5.00E-06,,474610527,maker,SXPBULL/USD,18166041810,65.95,USD,sell,0.001,2020-12-18 00:00:48.679556+00:00,236262511,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,474636731,maker,SXPBULL/USD,18166116933,64.725,USD,buy,0.001,2020-12-18 00:04:52.080098+00:00,236275560,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,474683773,maker,SXPBULL/USD,18166600896,63.775,USD,buy,0.001,2020-12-18 00:18:40.663754+00:00,236299066,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,474696517,maker,SXPBULL/USD,18167932220,62.875,USD,buy,0.001,2020-12-18 00:21:40.587003+00:00,236305428,order
SXPBULL,-3.23E-07,USD,-5.00E-06,,474872656,maker,SXPBULL/USD,18167931988,64.6,USD,sell,0.001,2020-12-18 01:15:36.679976+00:00,236393279,order
SXPBULL,-3.25E-07,USD,-5.00E-06,,474902868,maker,SXPBULL/USD,18174076021,65.05,USD,sell,0.001,2020-12-18 01:21:35.130054+00:00,236408364,order
SXPBULL,-3.28E-07,USD,-5.00E-06,,474960098,maker,SXPBULL/USD,18174259400,65.675,USD,sell,0.001,2020-12-18 01:35:39.328710+00:00,236436912,order
SXPBULL,-3.32E-07,USD,-5.00E-06,,475087724,maker,SXPBULL/USD,18175811360,66.375,USD,sell,0.001,2020-12-18 02:27:12.956362+00:00,236500577,order
SXPBULL,-3.35E-07,USD,-5.00E-06,,475123942,maker,SXPBULL/USD,18180561936,67.025,USD,sell,0.001,2020-12-18 02:41:23.939162+00:00,236518651,order
SXPBULL,-3.39E-07,USD,-5.00E-06,,475129002,maker,SXPBULL/USD,18181955461,67.85,USD,sell,0.001,2020-12-18 02:43:38.289891+00:00,236521176,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,475175100,maker,SXPBULL/USD,18182148801,66.7,USD,buy,0.001,2020-12-18 03:04:30.919149+00:00,236544148,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,475207054,maker,SXPBULL/USD,18183931452,65.875,USD,buy,0.001,2020-12-18 03:18:28.074551+00:00,236560085,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,475664550,maker,SXPBULL/USD,18198766147,65,USD,buy,0.001,2020-12-18 07:15:01.054329+00:00,236788198,order
SXPBULL,-3.34E-07,USD,-5.00E-06,,475805344,maker,SXPBULL/USD,18198765777,66.8,USD,sell,0.001,2020-12-18 08:20:27.452056+00:00,236858403,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,476740399,maker,SXPBULL/USD,18231764963,65.175,USD,buy,0.001,2020-12-18 13:55:50.919161+00:00,237324682,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,476771851,maker,SXPBULL/USD,18237981027,64.275,USD,buy,0.001,2020-12-18 14:00:21.151498+00:00,237340338,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,476820862,maker,SXPBULL/USD,18238593919,63.35,USD,buy,0.001,2020-12-18 14:14:14.945303+00:00,237364796,order
SXPBULL,-3.25E-07,USD,-5.00E-06,,477502428,maker,SXPBULL/USD,18259896074,65.05,USD,sell,0.001,2020-12-18 18:09:53.672504+00:00,237704647,order
SXPBULL,-3.28E-07,USD,-5.00E-06,,477516365,maker,SXPBULL/USD,18260600720,65.65,USD,sell,0.001,2020-12-18 18:16:05.233360+00:00,237711591,order
SXPBULL,-3.32E-07,USD,-5.00E-06,,477677574,maker,SXPBULL/USD,18265232692,66.45,USD,sell,0.001,2020-12-18 19:34:24.650622+00:00,237792000,order
SXPBULL,-3.37E-07,USD,-5.00E-06,,478035980,maker,SXPBULL/USD,18277535938,67.425,USD,sell,0.001,2020-12-18 22:02:09.601381+00:00,237970764,order
SXPBULL,-5.00E-09,SXPBULL,-5.00E-06,,478120568,maker,SXPBULL/USD,18277677762,66.175,USD,buy,0.001,2020-12-18 22:37:30.767637+00:00,238012947,order
SXPBULL,-3.35E-07,USD,-5.00E-06,,478221811,maker,SXPBULL/USD,18279828250,66.95,USD,sell,0.001,2020-12-18 23:26:44.569537+00:00,238063442,order
SXPBULL,-3.39E-07,USD,-5.00E-06,,478568634,maker,SXPBULL/USD,18283017673,67.725,USD,sell,0.001,2020-12-19 02:03:36.546589+00:00,238236451,order
SXPBULL,-3.43E-07,USD,-5.00E-06,,478604152,maker,SXPBULL/USD,18294346973,68.65,USD,sell,0.001,2020-12-19 02:24:36.200814+00:00,238254173,order
