id,market,future,baseCurrency,quoteCurrency,type,side,price,size,orderId,time,tradeId,feeRate,fee,feeCurrency,liquidity,ts
3338311593,BTC-PERP,BTC-PERP,,,order,sell,47880.0,0.0063,72619664037,2021-08-20 14:16:48.464640+00:00,1657297528,0.000665,0.20059326,USD,taker,1629469008.46464
3338256362,BTC-PERP,BTC-PERP,,,order,buy,47861.0,0.0001,72618809525,2021-08-20 14:12:26.774447+00:00,1657270040,0.0,0.0,USD,maker,1629468746.7744472
3336807357,BTC-PERP,BTC-PERP,,,order,sell,46967.0,0.0001,72593462254,2021-08-20 11:52:26.395889+00:00,1656549368,0.0,0.0,USD,maker,1629460346.3958888
3335796379,BTC-PERP,BTC-PERP,,,order,buy,47289.0,0.0001,72572991622,2021-08-20 09:45:46.451407+00:00,1656046961,0.0,0.0,USD,maker,1629452746.4514072
3335783016,BTC-PERP,BTC-PERP,,,order,buy,47279.0,0.0001,72572846164,2021-08-20 09:44:41.398875+00:00,1656040310,0.0,0.0,USD,maker,1629452681.398875
3335250425,BTC-PERP,BTC-PERP,,,order,sell,46848.0,0.0001,72562149700,2021-08-20 08:42:53.887654+00:00,1655775543,0.0,0.0,USD,maker,1629448973.8876538
3331123998,BTC-PERP,BTC-PERP,,,order,buy,47118.0,0.0001,72484563705,2021-08-20 01:14:17.073962+00:00,1653721194,0.0,0.0,USD,maker,1629422057.073962
3329430417,BTC-PERP,BTC-PERP,,,order,buy,46827.0,0.0001,72457362361,2021-08-19 23:07:11.262713+00:00,1652899046,0.0,0.0,USD,maker,1629414431.2627132
3328799265,BTC-PERP,BTC-PERP,,,order,buy,46625.0,0.0001,72446418757,2021-08-19 22:04:15.907655+00:00,1652585064,0.0,0.0,USD,maker,1629410655.907655
3328322489,BTC-PERP,BTC-PERP,,,order,buy,46585.0,0.0001,72438388116,2021-08-19 21:02:39.841883+00:00,1652347900,0.0,0.0,USD,maker,1629406959.841883
3327526381,BTC-PERP,BTC-PERP,,,order,buy,46723.0,0.0001,72426652507,2021-08-19 19:57:49.716981+00:00,1651951472,0.0,0.0,USD,maker,1629403069.716981
3326670015,BTC-PERP,BTC-PERP,,,order,buy,46554.0,0.0001,72415509517,2021-08-19 18:56:28.280809+00:00,1651525099,0.0,0.0,USD,maker,1629399388.280809
3326658215,BTC-PERP,BTC-PERP,,,order,buy,46582.0,0.0001,72415441167,2021-08-19 18:55:33.619892+00:00,1651519220,0.0,0.0,USD,maker,1629399333.619892
3324350769,BTC-PERP,BTC-PERP,,,order,buy,45710.0,0.0001,72380251585,2021-08-19 15:46:49.294847+00:00,1650370799,0.0,0.0,USD,maker,1629388009.294847
3324319083,BTC-PERP,BTC-PERP,,,order,buy,45637.0,0.0001,72379705246,2021-08-19 15:44:14.043663+00:00,1650355025,0.0,0.0,USD,maker,1629387854.043663
3323534437,BTC-PERP,BTC-PERP,,,order,buy,45340.0,0.0001,72367799062,2021-08-19 14:44:45.063989+00:00,1649964448,0.0,0.0,USD,maker,1629384285.063989
3323510445,BTC-PERP,BTC-PERP,,,order,buy,45370.0,0.0001,72367355785,2021-08-19 14:42:32.782094+00:00,1649952510,0.0,0.0,USD,maker,1629384152.782094
3322515854,BTC-PERP,BTC-PERP,,,order,buy,44704.0,0.0001,72353214721,2021-08-19 13:37:49.680365+00:00,1649457148,0.0,0.0,USD,maker,1629380269.680365
3318588828,BTC-PERP,BTC-PERP,,,order,buy,44455.0,0.0001,72278222196,2021-08-19 07:16:32.279764+00:00,1647502235,0.0,0.0,USD,maker,1629357392.279764
3316727275,BTC-PERP,BTC-PERP,,,order,sell,44163.0,0.0001,72240576611,2021-08-19 04:06:58.891879+00:00,1646574662,0.0,0.0,USD,maker,1629346018.8918788
3316722489,BTC-PERP,BTC-PERP,,,order,sell,44164.0,0.0001,72240494570,2021-08-19 04:06:35.918477+00:00,1646572282,0.0,0.0,USD,maker,1629345995.918477
3315797753,BTC-PERP,BTC-PERP,,,order,sell,44614.0,0.0001,72225536276,2021-08-19 03:05:00.641866+00:00,1646111268,0.0,0.0,USD,maker,1629342300.641866
3311329477,BTC-PERP,BTC-PERP,,,order,sell,44780.0,0.0001,72148425301,2021-08-18 20:43:49.977044+00:00,1643905916,0.0,0.0,USD,maker,1629319429.9770439
3311325619,BTC-PERP,BTC-PERP,,,order,sell,44761.0,0.0001,72148295628,2021-08-18 20:43:33.456349+00:00,1643903998,0.0,0.0,USD,maker,1629319413.456349
3310525675,BTC-PERP,BTC-PERP,,,order,sell,44977.0,0.0001,72135642345,2021-08-18 19:43:00.552086+00:00,1643506633,0.0,0.0,USD,maker,1629315780.552086
3310524313,BTC-PERP,BTC-PERP,,,order,sell,44964.0,0.0001,72135498154,2021-08-18 19:42:52.073260+00:00,1643505957,0.0,0.0,USD,maker,1629315772.07326
3310515661,BTC-PERP,BTC-PERP,,,order,sell,44959.0,0.0001,72135436420,2021-08-18 19:41:50.695468+00:00,1643501661,0.0,0.0,USD,maker,1629315710.695468
3308905293,BTC-PERP,BTC-PERP,,,order,buy,45822.0,0.0001,72108339114,2021-08-18 17:34:27.508044+00:00,1642700112,0.0,0.0,USD,maker,1629308067.508044
3308153570,BTC-PERP,BTC-PERP,,,order,buy,45822.0,0.0001,72096655596,2021-08-18 16:33:45.387370+00:00,1642326077,0.0,0.0,USD,maker,1629304425.3873699
3306118081,BTC-PERP,BTC-PERP,,,order,buy,45411.0,0.0001,72068347959,2021-08-18 14:23:05.389625+00:00,1641312856,0.0,0.0,USD,maker,1629296585.389625
3305252665,BTC-PERP,BTC-PERP,,,order,buy,45293.0,0.0001,72055255899,2021-08-18 13:19:55.584668+00:00,1640882192,0.0,0.0,USD,maker,1629292795.584668
3304437374,BTC-PERP,BTC-PERP,,,order,sell,44809.0,0.0001,72041657790,2021-08-18 12:17:50.231439+00:00,1640476305,0.0,0.0,USD,maker,1629289070.231439
3304430832,BTC-PERP,BTC-PERP,,,order,sell,44792.0,0.0001,72041572007,2021-08-18 12:17:25.706978+00:00,1640473045,0.0,0.0,USD,maker,1629289045.706978
3302658370,BTC-PERP,BTC-PERP,,,order,buy,45444.0,0.0001,72013012317,2021-08-18 10:10:51.261930+00:00,1639590686,0.0,0.0,USD,maker,1629281451.26193
3301300981,BTC-PERP,BTC-PERP,,,order,sell,45070.0,0.0001,71987235480,2021-08-18 08:05:40.747658+00:00,1638914539,0.0,0.0,USD,maker,1629273940.747658
3300556584,BTC-PERP,BTC-PERP,,,order,buy,45366.0,0.0001,71974310890,2021-08-18 07:02:47.946901+00:00,1638543698,0.0,0.0,USD,maker,1629270167.946901
3300551792,BTC-PERP,BTC-PERP,,,order,buy,45407.0,0.0001,71974165554,2021-08-18 07:02:20.845322+00:00,1638541316,0.0,0.0,USD,maker,1629270140.845322
3299925222,BTC-PERP,BTC-PERP,,,order,buy,45423.0,0.0001,71962343855,2021-08-18 06:00:17.211208+00:00,1638229349,0.0,0.0,USD,maker,1629266417.2112079
3295341972,BTC-PERP,BTC-PERP,,,order,sell,44557.0,0.0001,71887776293,2021-08-18 00:41:08.797940+00:00,1635945240,0.0,0.0,USD,maker,1629247268.79794
3293440095,BTC-PERP,BTC-PERP,,,order,sell,44938.0,0.0001,71856128458,2021-08-17 22:34:38.539255+00:00,1635018572,0.0,0.0,USD,maker,1629239678.5392551
3290973932,BTC-PERP,BTC-PERP,,,order,sell,44740.0,0.0001,71826169640,2021-08-17 20:29:16.589764+00:00,1633790829,0.0,0.0,USD,maker,1629232156.589764
3290938557,BTC-PERP,BTC-PERP,,,order,sell,44638.0,0.0001,71826058123,2021-08-17 20:28:35.518839+00:00,1633773293,0.0,0.0,USD,maker,1629232115.5188391
3290865275,BTC-PERP,BTC-PERP,,,order,sell,44822.0,0.0001,71825523064,2021-08-17 20:27:16.678222+00:00,1633736869,0.0,0.0,USD,maker,1629232036.6782222
3289426219,BTC-PERP,BTC-PERP,,,order,sell,45601.0,0.0001,71809266895,2021-08-17 19:25:20.007865+00:00,1633020940,0.0,0.0,USD,maker,1629228320.0078652
3289409181,BTC-PERP,BTC-PERP,,,order,sell,45570.0,0.0001,71809158296,2021-08-17 19:24:38.017315+00:00,1633012451,0.0,0.0,USD,maker,1629228278.0173151
3288548418,BTC-PERP,BTC-PERP,,,order,buy,46003.0,0.0001,71795253978,2021-08-17 18:24:20.427392+00:00,1632583975,0.0,0.0,USD,maker,1629224660.427392
3288538668,BTC-PERP,BTC-PERP,,,order,buy,46039.0,0.0001,71795087875,2021-08-17 18:23:02.451226+00:00,1632579119,0.0,0.0,USD,maker,1629224582.451226
3287898544,BTC-PERP,BTC-PERP,,,order,sell,45650.0,0.0001,71783186029,2021-08-17 17:20:36.173762+00:00,1632260495,0.0,0.0,USD,maker,1629220836.173762
3286024878,BTC-PERP,BTC-PERP,,,order,sell,45796.0,0.0001,71755559899,2021-08-17 15:13:39.565654+00:00,1631327770,0.0,0.0,USD,maker,1629213219.565654
3285993274,BTC-PERP,BTC-PERP,,,order,sell,45832.0,0.0001,71755069388,2021-08-17 15:11:53.663185+00:00,1631312025,0.0,0.0,USD,maker,1629213113.663185
3285977288,BTC-PERP,BTC-PERP,,,order,sell,45834.0,0.0001,71754997500,2021-08-17 15:10:57.166036+00:00,1631304058,0.0,0.0,USD,maker,1629213057.166036
3285032980,BTC-PERP,BTC-PERP,,,order,sell,46355.0,0.0001,71741313544,2021-08-17 14:11:01.368368+00:00,1630834219,0.0,0.0,USD,maker,1629209461.3683681
3285026728,BTC-PERP,BTC-PERP,,,order,sell,46326.0,0.0001,71741228207,2021-08-17 14:10:34.861965+00:00,1630831099,0.0,0.0,USD,maker,1629209434.861965
3283144279,BTC-PERP,BTC-PERP,,,order,buy,46956.0,0.0001,71713483858,2021-08-17 12:01:48.706339+00:00,1629894543,0.0,0.0,USD,maker,1629201708.7063391
3282101670,BTC-PERP,BTC-PERP,,,order,buy,46711.0,0.0001,71699416689,2021-08-17 10:58:01.454184+00:00,1629375480,0.0,0.0,USD,maker,1629197881.4541838
3281367186,BTC-PERP,BTC-PERP,,,order,buy,46864.0,0.0001,71688082302,2021-08-17 09:57:34.621121+00:00,1629010101,0.0,0.0,USD,maker,1629194254.621121
