close,rsi,bandwidth,percent-b,cv,x,chop,roc-0,roc-1,roc-2,roc-3,roc-4,roc-5,roc-6,roc-7,roc-8,roc-9,roc-10,roc-11,roc-12,roc-13,roc-14,roc-15,roc-16,roc-17,roc-18,roc-19,roc-20,roc-21,roc-22,roc-23
54.8,0.1640216498906567,0.3397076746402084,0.1689662658241937,0.0849269186600521,1.0291970802919708,0.34897409001094204,0.01580100125156414,0.005108359133126683,-0.03349211074724623,-0.052808169219547896,-0.08433225215061357,-0.12681549220010757,-0.13067345026107935,-0.16305748904356787,-0.171176921113097,-0.1897928624906413,-0.20139755428000972,-0.20164711754429732,-0.1804342400798601,-0.22710257050162197,-0.2771400049912651,-0.23820813576241562,-0.20938357873720959,-0.18230596456201642,-0.17943598702271002,-0.1679560768654853,-0.15198402795108545,-0.16159221362615406,-0.1632143748440228,-0.1577239830296978
52.6,0.14028762151423024,0.3438060760499697,0.16663562170195198,0.08595151901249246,0.9581749049429659,0.34897409001094204,-0.014323117203141722,0.0012515644555692873,-0.009287925696594423,-0.04733551652277446,-0.06637490882567465,-0.09744746862219711,-0.13932221624529306,-0.14312491632079272,-0.1750451147202886,-0.18304825121266288,-0.20139755428000972,-0.20164711754429732,-0.1804342400798601,-0.22710257050162197,-0.2771400049912651,-0.23820813576241562,-0.20938357873720959,-0.18230596456201642,-0.17943598702271002,-0.1679560768654853,-0.15198402795108545,-0.16159221362615406,-0.1632143748440228,-0.1577239830296978
53.85,0.21477765504907853,0.34760956637111934,0.19765648825269397,0.08690239159277983,1.0232126276694522,0.34897409001094204,-0.00031250000000015987,-0.014631141229015876,0.0009386733416769655,-0.00959752321981433,-0.04763322417386118,-0.06666666666666676,-0.09772951628825277,-0.13959117805271648,-0.14339268978444253,-0.17530291312193858,-0.18330354863415899,-0.20164711754429732,-0.1804342400798601,-0.22710257050162197,-0.2771400049912651,-0.23820813576241562,-0.20938357873720959,-0.18230596456201642,-0.17943598702271002,-0.1679560768654853,-0.15198402795108545,-0.16159221362615406,-0.1632143748440228,-0.1577239830296978
55.3,0.2963777139734567,0.3503227062490339,0.2883414663997373,0.08758067656225844,1.0262206148282096,0.34897409001094204,0.026570803376054997,0.026249999999999885,0.011550900970275668,0.027534418022527873,0.01671826625386985,-0.022328073831497486,-0.041867250182348714,-0.07375546467353,-0.11672942442173218,-0.12063194537421362,-0.15339004898169628,-0.1616032678069954,-0.1804342400798601,-0.22710257050162197,-0.2771400049912651,-0.23820813576241562,-0.20938357873720959,-0.18230596456201642,-0.17943598702271002,-0.1679560768654853,-0.15198402795108545,-0.16159221362615406,-0.1632143748440228,-0.1577239830296978
50.0,0.2060637078718337,0.35460735282419314,0.17234063442332082,0.08865183820604829,0.894,0.34897409001094204,-0.056942752740560154,-0.03188496405126595,-0.032187500000000036,-0.046049591868165596,-0.0309762202753443,-0.04117647058823537,-0.07799940458469767,-0.09642596644784829,-0.12649837822592025,-0.16702528240989767,-0.17070558307671724,-0.2015983500902293,-0.20934388562675532,-0.22710257050162197,-0.2771400049912651,-0.23820813576241562,-0.20938357873720959,-0.18230596456201642,-0.17943598702271002,-0.1679560768654853,-0.15198402795108545,-0.16159221362615406,-0.1632143748440228,-0.1577239830296978
49.95,0.20538244468095124,0.3605620632938948,0.05755785563933022,0.09014051582347365,0.998998998998999,0.34897409001094204,-0.06474007103648693,-0.11799634591961017,-0.09456080025007807,-0.09484375000000012,-0.10780840905590627,-0.0937108886107636,-0.10325077399380811,-0.13768978862756764,-0.15492341356673967,-0.18304893527006072,-0.22095212479827864,-0.22439416253849254,-0.25328692962103627,-0.2605310186367119,-0.2771400049912651,-0.23820813576241562,-0.20938357873720959,-0.18230596456201642,-0.17943598702271002,-0.1679560768654853,-0.15198402795108545,-0.16159221362615406,-0.1632143748440228,-0.1577239830296978
51.15,0.2720302558942921,0.3645288880257411,0.21328221266222686,0.09113222200643532,1.0234604105571847,0.34897409001094204,0.05385810460901097,-0.014368743945753937,-0.07049330085261862,-0.04579556111284766,-0.046093750000000044,-0.059756661019559454,-0.04489987484355451,-0.05495356037151711,-0.0912473950580529,-0.10940919037199126,-0.1390494993653928,-0.17899408284023666,-0.1826215022091312,-0.21307037896365033,-0.2207046208833292,-0.23820813576241562,-0.20938357873720959,-0.18230596456201642,-0.17943598702271002,-0.1679560768654853,-0.15198402795108545,-0.16159221362615406,-0.1632143748440228,-0.1577239830296978
53.7,0.39620282188864375,0.36699769101711494,0.32468674326696,0.09174942275427878,1.047486033519553,0.34897409001094204,0.037837837837837895,0.0937338166752979,0.02292541168873119,-0.03532277710109599,-0.009690528290090539,-0.010000000000000009,-0.02417988603111021,-0.008760951188986232,-0.019195046439628438,-0.05686216135754674,-0.07571115973741782,-0.10647299393597509,-0.1479289940828401,-0.1516936671575847,-0.18329466357308566,-0.1912177687005362,-0.20938357873720959,-0.18230596456201642,-0.17943598702271002,-0.1679560768654853,-0.15198402795108545,-0.16159221362615406,-0.1632143748440228,-0.1577239830296978
55.4,0.4662380553680002,0.36812993148026874,0.42038446556583386,0.09203248287006716,1.0306859205776173,0.34897409001094204,0.03424873737373724,0.07338247338247328,0.1311928189193854,0.05795931546658051,-0.002283800243605305,0.02422632072522668,0.023906249999999796,0.009240720776220623,0.025187734668335127,0.014396284829721218,-0.024560881214647168,-0.04405543398978862,-0.0758708221689467,-0.11874663797740725,-0.12264024635158677,-0.15532353699407064,-0.1635179984682157,-0.18230596456201642,-0.17943598702271002,-0.1679560768654853,-0.15198402795108545,-0.16159221362615406,-0.1632143748440228,-0.1577239830296978
54.3,0.42907980575868054,0.36904029723398324,0.43634029879055786,0.09226007430849584,0.9797421731123388,0.34897409001094204,0.003509842820082598,0.037878787878787845,0.07714987714987731,0.13516312791299856,0.061672586373910265,0.0012180267965897773,0.02782119412316364,0.02750000000000008,0.01278299707377184,0.028785982478097605,0.017956656346749256,-0.021137243227150715,-0.04070021881838071,-0.07262727400930757,-0.11565357719203861,-0.11956085151961449,-0.15235885537509652,-0.1605820781210111,-0.17943598702271002,-0.1679560768654853,-0.15198402795108545,-0.16159221362615406,-0.1632143748440228,-0.1577239830296978
57.0,0.5342157686600769,0.32599339496838553,0.4726883628809782,0.08149834874209635,1.0473684210526317,0.3671954476991176,0.013990267639902632,0.017549214100412103,0.052398989898989834,0.0922194922194921,0.15104436388745035,0.07652567000322885,0.015225334957368997,0.04220068771491081,0.041874999999999885,0.026952102263976707,0.043178973717146185,0.03219814241486052,-0.007442691277165792,-0.027279358132749842,-0.05965308137075176,-0.10328133405056483,-0.10724327219172602,-0.14050012889920072,-0.14883839673219323,-0.1679560768654853,-0.15198402795108545,-0.16159221362615406,-0.1632143748440228,-0.1577239830296978
57.0,0.5342157686558727,0.28556427952545327,0.5320384335456387,0.07139106988136329,1.0,0.3844175576964549,0.019196160767846582,0.03345498783454981,0.03708225240347951,0.07260101010100994,0.1131859131859132,0.17313999654755752,0.09719082983532457,0.03471376370280166,0.06220693966864643,0.0618749999999999,0.046665639919913904,0.06320400500625767,0.05201238390092877,0.01161059839237888,-0.008606856309263278,-0.041602030743195684,-0.08606777837547064,-0.09010577051814173,-0.1240010311936065,-0.1324993617564464,-0.15198402795108545,-0.16159221362615406,-0.1632143748440228,-0.1577239830296978
56.0,0.4897446887297261,0.24078339116585595,0.491412737640117,0.060195847791463974,0.9821428571428571,0.4047022854556805,-0.01133019423190107,0.007648470305938959,0.021745742092457387,0.025331909049290502,0.060448232323232265,0.1005733005733005,0.15984809252546173,0.08475944462382956,0.02299025578562741,0.05017192872772758,0.049843749999999964,0.03480671492376408,0.05115769712140161,0.04009287925696592,0.00014885382554341575,-0.01983953318745435,-0.052460865886334807,-0.09642280796126945,-0.10041504886865726,-0.13392626965712795,-0.1423283124840441,-0.16159221362615406,-0.1632143748440228,-0.1577239830296978
56.6,0.5175490725735074,0.20899316967566994,0.4826833970200421,0.052248292418917514,1.010600706713781,0.4181222601323794,-0.001934811727935748,-0.013243084167157138,0.005698860227954405,0.019768856447688554,0.023348084846635198,0.05839646464646453,0.09844389844389845,0.15760400483341974,0.08266063932838219,0.021010962241169384,0.04814004376367631,0.047812500000000036,0.03280455875558297,0.04912390488110119,0.03808049535603719,-0.0017862459065196568,-0.02173595915390225,-0.05429417571569595,-0.09817105970952122,-0.1021555763823806,-0.13560195926785246,-0.14398774572376838,-0.1632143748440228,-0.1577239830296978
56.275,0.5005034512767159,0.17234308018246414,0.5153171554419265,0.04308577004561605,0.9942247889826743,0.41606581608116344,0.006561288398449161,0.004613781812769835,-0.006768687463213685,0.012297540491901682,0.026459854014598383,0.030062566763314535,0.06534090909090895,0.10565110565110558,0.1651993785603314,0.08976428802066505,0.027710109622411716,0.055017192872772736,0.0546875,0.03958108732481147,0.05600750938673338,0.04489164086687292,0.0047633224173861954,-0.015317286652078765,-0.04808912706247359,-0.09225389994620758,-0.09626456018208607,-0.1299303944315544,-0.13837120245085544,-0.1577239830296978
55.0,0.43556668134664767,0.15463363226092885,0.41625370490218844,0.03865840806523221,0.9768181818181818,0.46847157013635876,-0.016888888888889064,-0.010438413361169241,-0.012353028724512716,-0.023543260741612837,-0.0047990401919617565,0.009124087591240615,0.012665954524645029,0.04734848484848464,0.08697788697788678,0.14552045572242345,0.07135938004520481,0.010353227771010998,0.037199124726476906,0.03687499999999977,0.02202371784999224,0.03817271589486837,0.027244582043343346,-0.012206013694551987,-0.03194748358862165,-0.06416584402764092,-0.10758472296933841,-0.11152764761012213,-0.1446249033255994,-0.15292315547613
54.1,0.39393808160587385,0.14717068689186166,0.2999803565426032,0.0367926717229654,0.9833641404805915,0.4876393776199069,-0.019740807715491027,-0.03629629629629627,-0.029973158365642627,-0.03184997767524922,-0.04281930547380808,-0.02444511097780433,-0.010796836982968405,-0.007324889363650056,0.026672979797979668,0.06552006552006562,0.12290695667184548,0.05020988052954478,-0.009591961023142304,0.016723976242575933,0.016406249999999956,0.001848144155244258,0.017678347934918515,0.006965944272445901,-0.03170586484072624,-0.051057622173595885,-0.08263996615428004,-0.1252017213555674,-0.1290668094791807,-0.1615106986336683
54.2,0.4012742699230035,0.14426512871785735,0.24610174993464565,0.03606628217946432,1.0018450184501846,0.5014103937340957,-0.011222136817832462,-0.030741410488245746,-0.047111111111111104,-0.04085893229943327,-0.042714689685965146,-0.053560918187168904,-0.035392921415716816,-0.021897810218978186,-0.018464825270868124,0.015151515151515138,0.05356265356265366,0.11030554117037816,0.03842428156280264,-0.020706455542021773,0.005314160675211177,0.004999999999999893,-0.009394732789157367,0.006257822277847325,-0.004334365325077472,-0.04257219410538837,-0.061706783369803064,-0.09293470596530817,-0.13501882732651949,-0.13884054090239661
57.2,0.5780674956360179,0.1483112436421108,0.5542710358676741,0.037077810910527705,1.0524475524475525,0.4952484301462211,0.04726368159203953,0.03551114527286692,0.015069318866787196,-0.002074074074074228,0.004473605726215135,0.002530138413454175,-0.00882872277810487,0.010197960407918316,0.02433090024330875,0.027926140698916413,0.06313131313131293,0.10335790335790329,0.16278266873813219,0.08750403616402957,0.025578562728379994,0.052829009065332944,0.05249999999999977,0.03742491914369328,0.05381727158948668,0.04272445820433424,0.002679368859779707,-0.01735959153902278,-0.050063460724862674,-0.09413663259817107
56.0,0.5087349466005445,0.15101790083375813,0.5446043761817801,0.03775447520843955,0.9785714285714285,0.49449102821071683,-0.000593824228028339,0.04664179104477606,0.03489623366641048,0.014466546112115841,-0.002666666666666595,0.00387712496272008,0.001934811727935637,-0.009417304296645002,0.009598080383923291,0.02372262773722622,0.027315733251945806,0.0625,0.10270270270270276,0.16209218021750393,0.08685824991927671,0.02496954933008544,0.052203813691778844,0.05187499999999989,0.036808871091945417,0.05319148936170204,0.042105263157894646,0.0020839535576064883,-0.01794310722100656,-0.050627556056973666
57.6,0.5852626096646807,0.16020569186180847,0.693650091598751,0.04005142296545214,1.027777777777778,0.4595060773601612,0.02748068924539515,0.02687054631829011,0.07540422885572151,0.06333589546502694,0.042344786015672486,0.024740740740740952,0.031464360274381376,0.029468670933174623,0.017804590935844633,0.03734253149370148,0.05185523114355228,0.055547077674347856,0.09169823232323226,0.13300573300573304,0.19402727429656497,0.11672586373910243,0.05313641900121824,0.08111909971866238,0.08078125000000003,0.065301093485292,0.08213391739674591,0.07074303405572757,0.029621911283120195,0.009044493070751392
58.8,0.6345303923595189,0.1708858531517487,0.7389869821315218,0.04272146328793716,1.0204081632653061,0.4591807878389073,0.013878849212086042,0.04174093879976226,0.04112232779097402,0.09032960199004969,0.07809377401998452,0.056811332127787884,0.038962962962962866,0.04577989859827025,0.043756511385622865,0.031930547380812246,0.051739652069586084,0.06645377128953767,0.07019685640164819,0.1068497474747474,0.14873054873054858,0.210598998791645,0.13222473361317388,0.06775274056029246,0.09612378868396365,0.09578124999999993,0.08008624672724474,0.09715269086357936,0.08560371517027843,0.04391187853527834
58.6,0.6203584561210778,0.1773737558518649,0.6789494600538396,0.044343438962966206,0.9965870307167236,0.46084567009660066,-0.005418508484243523,0.008385138065635234,0.03609625668449201,0.03548099762470325,0.08442164179104483,0.07225211375864715,0.051084990958408794,0.03333333333333344,0.04011333134506412,0.03810090787319531,0.02633902295467916,0.04604079184163168,0.060675182481751744,0.0643979856554251,0.10085227272727271,0.14250614250614246,0.20403935784567584,0.12608976428802054,0.06196711327649229,0.0901844326351986,0.08984375,0.07423379023563847,0.09120775969962436,0.0797213622291022
57.4,0.5372819590543412,0.18271387784958487,0.6253754386220305,0.045678469462396225,0.9790940766550522,0.46084567009660066,-0.006164874551971455,-0.011549978611150813,0.002168570189388319,0.029708853238264776,0.029097387173396605,0.07773631840796003,0.06564181398923896,0.04460518384569023,0.026962962962962855,0.03370116313748861,0.03170114600386942,0.02001177163037071,0.039592081583683214,0.05413625304136227,0.05783610560048835,0.09406565656565635,0.13546273546273535,0.19661660624892097,0.11914756215692579,0.05542021924482343,0.08346358236949047,0.0831249999999999,0.06761127367934705,0.08448060075093844
56.0,0.4552184598966288,0.1745601366732189,0.4864138180026853,0.043640034168304746,0.9821428571428571,0.4412468089481884,-0.02495672244662428,-0.030967741935483906,-0.03621845144731217,-0.022842272661558694,0.00401069518716568,0.0034144893111640595,0.050839552238805874,0.03904688700999226,0.018535262206148317,0.0013333333333331865,0.00790337011631359,0.005953266855186712,-0.005444379046497971,0.013647270545890766,0.027828467153284464,0.03143598351899901,0.06676136363636354,0.1071253071253071,0.16675297773174513,0.09121730707135933,0.029080389768574966,0.05642388246326968,0.05609374999999983,0.0409671954412445
56.6,0.4934761539971214,0.13068171174114618,0.5091266258288358,0.03267042793528657,1.010600706713781,0.5526924684206986,0.0036987720076935293,-0.021350259665320115,-0.027383512544802868,-0.032653643233994,-0.01922798901257783,0.007724301841948833,0.0071258907363420665,0.05472636815920384,0.04289008455034571,0.022302591922845227,0.005037037037036951,0.011631374888159796,0.009674058639678407,-0.0017657445556209517,0.01739652069586084,0.031630170316301554,0.0352510300625668,0.0707070707070705,0.11122031122031117,0.17106853098567232,0.09525347110106552,0.032886723507917326,0.06033135354798369,0.05999999999999983
56.0,0.456487131592931,0.10334052634470396,0.4328672494998245,0.025835131586175966,0.9892857142857142,0.589481173001992,-0.008844339622641528,-0.005178280810770763,-0.030005770340449933,-0.035985663082437336,-0.041209182945957434,-0.02790226977013166,-0.0011883541295306665,-0.0017814726840854611,0.045398009950248674,0.033666410453497164,0.01326100060277291,-0.003851851851851884,0.002684163435729081,0.000744158356898339,-0.01059446733372571,0.008398320335932796,0.022506082725060716,0.02609491835800415,0.0612373737373737,0.10139230139230127,0.1607112031762472,0.08556667742977075,0.023751522533495883,0.0509534229446702
54.6,0.37983468895449657,0.09112661357421616,0.2427938918709089,0.02278165339355404,0.9743589743589743,0.6077523120083284,-0.01903628792385481,-0.0277122641509433,-0.024115993490161136,-0.04847085978072685,-0.05433691756272396,-0.05946100099814622,-0.04640740205291316,-0.02020202020202022,-0.020783847980997416,0.025497512437810954,0.013989239046886981,-0.006027727546714656,-0.022814814814814732,-0.01640322099612279,-0.018306295579699317,-0.029429075927015824,-0.010797840431913563,0.0030413625304135383,0.006561880054936742,0.04103535353535359,0.08042588042588039,0.13861557051614026,0.06490151759767526,0.004263093788063443
55.8,0.46815902310586754,0.08894912806536792,0.32606614769950154,0.022237282016342005,1.021505376344086,0.6013511915932562,0.006519102486355344,-0.01264128494943495,-0.021373820754717054,-0.017754105636928585,-0.042267743796883916,-0.04817204301075273,-0.05332953087123915,-0.04019083417666636,-0.013814616755793319,-0.014400237529691107,0.03218283582089532,0.02059953881629495,0.0004520795660036825,-0.016444444444444484,-0.009991052788547616,-0.011906533710373646,-0.023101824602707488,-0.00434913017396521,0.00958029197080279,0.013123760109873484,0.0478219696969695,0.08746928746928728,0.1460383221128949,0.0718437197287698
56.575,0.5191879683552338,0.08643496542343768,0.5522438860316989,0.021608741355859388,1.0136986301369864,0.5878321724898837,0.020786262991414395,0.027440873256519005,0.007882212968471247,-0.0010318396226414173,0.0026631158455394655,-0.02236006924408529,-0.028387096774193488,-0.03365178953372305,-0.020239988434292422,0.006684491978609541,0.006086698337292251,0.05363805970149249,0.04181398923904678,0.02124773960217019,0.0040000000000000036,0.010587533552042894,0.00863223694002091,-0.002795762213066433,0.01634673065386938,0.03056569343065685,0.03418281703036796,0.06960227272727271,0.11007371007371014,0.16986017607457282
54.7,0.4095045446016339,0.08640447739856205,0.39041460687067864,0.021601119349640513,0.9652650822669104,0.574793812493098,-0.014903349564704182,0.005573128483205458,0.012128562765312267,-0.007138607971445499,-0.015919811320754707,-0.012279923065542153,-0.03693017888055383,-0.04286738351254482,-0.04805361471552827,-0.03484169437617479,-0.008318478906714222,-0.008907363420427417,0.037935323383084585,0.026287471176018373,0.0060277275467151,-0.010962962962962952,-0.004473605726215357,-0.006399761869325782,-0.017657445556209517,0.0011997600479904946,0.015206812652068136,0.01877002899435376,0.05366161616161613,0.0935298935298936
53.8,0.3666093130748993,0.09121252146542057,0.1695538465585568,0.02280313036635511,0.9832713754646839,0.577581371078069,-0.023966446974236222,-0.03851261620185942,-0.018526886579304236,-0.01212856276531249,-0.030933967876264234,-0.039504716981132226,-0.03595206391478034,-0.0600115406809002,-0.06580645161290344,-0.07086838728076439,-0.05797310972965186,-0.03208556149732644,-0.03266033254156775,0.013059701492537101,0.0016910069177553666,-0.018083182640144635,-0.034666666666666845,-0.02833283626603056,-0.030212829290073073,-0.041200706297822465,-0.022795440911817733,-0.00912408759124117,-0.005646268884480499,0.028409090909090606
53.85,0.3708339652748066,0.0975460369067967,0.1612798080462638,0.02438650922669915,1.0009285051067782,0.5732155201878459,-0.00644567219152814,-0.030257639304972828,-0.044710048694112325,-0.024853140533212525,-0.018496058217101097,-0.03718024985127877,-0.04569575471698095,-0.04216600088770506,-0.0660703981534908,-0.07182795698924715,-0.07685726507913848,-0.0640451062599392,-0.03832442067736175,-0.03889548693586664,0.006529850746268773,-0.004765564950038326,-0.02441229656419497,-0.04088888888888875,-0.03459588428273175,-0.03646375948801883,-0.04738081224249535,-0.029094181163767052,-0.0155109489051094,-0.01205554707767409
53.6,0.35709296057383055,0.10178443128728558,0.24543771911475948,0.02544610782182138,0.9953358208955224,0.5682570048127139,0.004633920296570837,-0.0018416206261506751,-0.025763930497303633,-0.04028331119964568,-0.020334387708992097,-0.013947847180108996,-0.032718619869125276,-0.04127358490566013,-0.03772747447847291,-0.061742642815925786,-0.06752688172042998,-0.07257949522315676,-0.05970796588116223,-0.03386809269162194,-0.03444180522565288,0.011194029850746468,-0.00015372790161405359,-0.01989150090415881,-0.03644444444444428,-0.03012227855651639,-0.0319988093466288,-0.04296645085344297,-0.02459508098380303,-0.010948905109488982
55.175,0.4935173483270876,0.1055466206583395,0.2657287286070054,0.026386655164584875,1.0285455369279564,0.5744437252028076,-0.0013837638376386074,0.0032437442075994305,-0.0032228360957641256,-0.02711204313960458,-0.04161133244798587,-0.021690013556258436,-0.015312310491206849,-0.03405710886377156,-0.04260023584905659,-0.039059032401242755,-0.0630409694171955,-0.0688172043010753,-0.07386282617995144,-0.06100910799479553,-0.035204991087344095,-0.035777909738717195,0.009794776119403048,-0.001537279016141424,-0.021247739602169857,-0.0377777777777778,-0.03146436027438115,-0.03333829438904601,-0.04429075927015891,-0.025944811037792337
52.7,0.3563927781339423,0.11198208980320812,0.20578799374930012,0.027995522450802026,0.9530360531309299,0.5765387626280947,-0.011855273287144086,-0.013222632226322584,-0.008649984553599332,-0.015039901780233178,-0.03864589574595578,-0.05297329201711687,-0.03328814580509121,-0.026986052152820017,-0.04550862581796555,-0.05395047169811329,-0.05045125018493868,-0.0741488747836122,-0.07985663082437289,-0.08484243547697135,-0.07214110163365639,-0.04664289958407619,-0.04720902612826605,-0.0021766169154230353,-0.013374327440430545,-0.03285111512959604,-0.04918518518518533,-0.042946614971667296,-0.044798333085280695,-0.05562095350206009
53.33,0.4049526605181526,0.11958612633842038,0.15691915290577982,0.02989653158460511,1.0113444590286893,0.5753531895836883,-0.01262075412901198,-0.024326404926866774,-0.02567650676506772,-0.021161569354340548,-0.027470841006752345,-0.05077890952666264,-0.0649254832521764,-0.045488778430486376,-0.03926622195269858,-0.05755502676977975,-0.06589033018867918,-0.062435271489865274,-0.08583381419503733,-0.0914695340501791,-0.09639241408812194,-0.08385138065635389,-0.058674985145573344,-0.059233966745843025,-0.014769900497512367,-0.02582628747117599,-0.04505726341169358,-0.06118518518518512,-0.055025350432448494,-0.0568536984670337
