id,market,future,baseCurrency,quoteCurrency,type,side,price,size,orderId,time,tradeId,feeRate,fee,feeCurrency,liquidity,ts
3409241346,BTC-PERP,BTC-PERP,,,order,sell,47439.0,0.0001,73810846374,2021-08-25 08:45:43.938213+00:00,1692493780,0.0,0.0,USD,maker,1629881143.938213
3394198401,BTC-PERP,BTC-PERP,,,order,sell,48582.0,0.0001,73584540409,2021-08-24 13:35:56.172186+00:00,1685028251,0.0,0.0,USD,maker,1629812156.1721861
3372432190,BTC-PERP,BTC-PERP,,,order,buy,50107.0,0.0001,73234954241,2021-08-23 02:41:51.394181+00:00,1674217253,0.0,0.0,USD,maker,1629686511.394181
3365420271,BTC-PERP,BTC-PERP,,,order,sell,48207.0,0.0001,73113307782,2021-08-22 15:00:41.482996+00:00,1670746262,0.0,0.0,USD,maker,1629644441.482996
3354783737,BTC-PERP,BTC-PERP,,,order,buy,49733.0,0.0001,72907231067,2021-08-21 17:34:34.195933+00:00,1665472958,0.0,0.0,USD,maker,1629567274.1959329
3338813829,BTC-PERP,BTC-PERP,,,order,buy,48646.0,0.0001,72626182926,2021-08-20 14:46:34.334461+00:00,1657547168,0.0,0.0,USD,maker,1629470794.334461
3330450759,BTC-PERP,BTC-PERP,,,order,buy,47357.0,0.0001,72473304157,2021-08-20 00:24:04.253061+00:00,1653385903,0.0,0.0,USD,maker,1629419044.253061
3290513445,BTC-PERP,BTC-PERP,,,order,sell,44846.0,0.0001,71822254524,2021-08-17 20:15:56.120977+00:00,1633562245,0.0,0.0,USD,maker,1629231356.120977
3266243507,BTC-PERP,BTC-PERP,,,order,sell,46140.0,0.0001,71460050241,2021-08-16 14:59:13.028631+00:00,1621502952,0.0,0.0,USD,maker,1629125953.028631
3254948040,BTC-PERP,BTC-PERP,,,order,buy,47702.0,0.0001,71301623874,2021-08-16 00:17:48.131060+00:00,1615889881,0.0,0.0,USD,maker,1629073068.13106
